TKR,C/P,STRIKE,OPTKR,EXPDAY,lag_1_optkr,lag_1_stk,lag_1_pct_chg,lag_0_optkr,lag_0_stk,lag_0_pct_chg,lead_0_optkr,lead_0_stk,lead_0_pct_chg,lead_1_optkr,lead_1_stk,lead_1_pct_chg
INTC,C,62.5,INTC  210618C00062500,2021-06-18,INTC  210618C00057500,57.5,8.69565217391304,INTC  210618C00060000,60,4.16666666666667,INTC  210618C00065000,65,-3.84615384615385,INTC  210618C00067500,67.5,-7.40740740740741
INTC,C,65,INTC  210618C00065000,2021-06-18,INTC  210618C00060000,60,8.33333333333333,INTC  210618C00062500,62.5,4,INTC  210618C00067500,67.5,-3.7037037037037,INTC  210618C00070000,70,-7.14285714285714
INTC,C,67.5,INTC  210618C00067500,2021-06-18,INTC  210618C00062500,62.5,8,INTC  210618C00065000,65,3.84615384615385,INTC  210618C00070000,70,-3.57142857142857,INTC  210618C00072500,72.5,-6.89655172413793
INTC,C,70,INTC  210618C00070000,2021-06-18,INTC  210618C00065000,65,7.69230769230769,INTC  210618C00067500,67.5,3.7037037037037,INTC  210618C00072500,72.5,-3.44827586206897,INTC  210618C00075000,75,-6.66666666666667
INTC,C,72.5,INTC  210618C00072500,2021-06-18,INTC  210618C00067500,67.5,7.40740740740741,INTC  210618C00070000,70,3.57142857142857,INTC  210618C00075000,75,-3.33333333333333,INTC  210618C00080000,80,-9.375
INTC,C,75,INTC  210618C00075000,2021-06-18,INTC  210618C00070000,70,7.14285714285714,INTC  210618C00072500,72.5,3.44827586206897,INTC  210618C00080000,80,-6.25,INTC  210618C00085000,85,-11.7647058823529
INTC,C,80,INTC  210618C00080000,2021-06-18,INTC  210618C00072500,72.5,10.3448275862069,INTC  210618C00075000,75,6.66666666666667,INTC  210618C00085000,85,-5.88235294117647,INTC  210618C00090000,90,-11.1111111111111
INTC,P,35,INTC  210618P00035000,2021-06-18,INTC  210618P00030000,30,16.6666666666667,INTC  210618P00032500,32.5,7.69230769230769,INTC  210618P00037500,37.5,-6.66666666666667,INTC  210618P00040000,40,-12.5
INTC,P,37.5,INTC  210618P00037500,2021-06-18,INTC  210618P00032500,32.5,15.3846153846154,INTC  210618P00035000,35,7.14285714285714,INTC  210618P00040000,40,-6.25,INTC  210618P00042500,42.5,-11.7647058823529
INTC,P,40,INTC  210618P00040000,2021-06-18,INTC  210618P00035000,35,14.2857142857143,INTC  210618P00037500,37.5,6.66666666666667,INTC  210618P00042500,42.5,-5.88235294117647,INTC  210618P00045000,45,-11.1111111111111
INTC,P,42.5,INTC  210618P00042500,2021-06-18,INTC  210618P00037500,37.5,13.3333333333333,INTC  210618P00040000,40,6.25,INTC  210618P00045000,45,-5.55555555555556,INTC  210618P00047500,47.5,-10.5263157894737
INTC,P,45,INTC  210618P00045000,2021-06-18,INTC  210618P00040000,40,12.5,INTC  210618P00042500,42.5,5.88235294117647,INTC  210618P00047500,47.5,-5.26315789473684,INTC  210618P00050000,50,-10
INTC,P,47.5,INTC  210618P00047500,2021-06-18,INTC  210618P00042500,42.5,11.7647058823529,INTC  210618P00045000,45,5.55555555555556,INTC  210618P00050000,50,-5,INTC  210618P00052500,52.5,-9.52380952380952
INTC,P,50,INTC  210618P00050000,2021-06-18,INTC  210618P00045000,45,11.1111111111111,INTC  210618P00047500,47.5,5.26315789473684,INTC  210618P00052500,52.5,-4.76190476190476,INTC  210618P00055000,55,-9.09090909090909
INTC,P,52.5,INTC  210618P00052500,2021-06-18,INTC  210618P00047500,47.5,10.5263157894737,INTC  210618P00050000,50,5,INTC  210618P00055000,55,-4.54545454545455,"",57.44,-8.60027855153203
INTC,P,55,INTC  210618P00055000,2021-06-18,INTC  210618P00050000,50,10,INTC  210618P00052500,52.5,4.76190476190476,"",57.44,-4.24791086350975,INTC  210618P00057500,57.5,-4.34782608695652
INTC,P,57.44,"",2021-06-18,INTC  210618P00052500,52.5,9.4095238095238,INTC  210618P00055000,55,4.43636363636363,INTC  210618P00057500,57.5,-0.10434782608696,INTC  210618P00060000,60,-4.26666666666667
INTC,P,57.5,INTC  210618P00057500,2021-06-18,INTC  210618P00055000,55,4.54545454545455,"",57.44,0.104456824512539,INTC  210618P00060000,60,-4.16666666666667,INTC  210618P00062500,62.5,-8
INTC,P,60,INTC  210618P00060000,2021-06-18,"",57.44,4.45682451253482,INTC  210618P00057500,57.5,4.34782608695652,INTC  210618P00062500,62.5,-4,INTC  210618P00065000,65,-7.69230769230769
INTC,C,55,INTC  210716C00055000,2021-07-16,INTC  210716C00050000,50,10,INTC  210716C00052500,52.5,4.76190476190476,"",57.44,-4.24791086350975,INTC  210716C00057500,57.5,-4.34782608695652
INTC,C,57.44,"",2021-07-16,INTC  210716C00052500,52.5,9.4095238095238,INTC  210716C00055000,55,4.43636363636363,INTC  210716C00057500,57.5,-0.10434782608696,INTC  210716C00060000,60,-4.26666666666667
INTC,C,57.5,INTC  210716C00057500,2021-07-16,INTC  210716C00055000,55,4.54545454545455,"",57.44,0.104456824512539,INTC  210716C00060000,60,-4.16666666666667,INTC  210716C00062500,62.5,-8
INTC,C,60,INTC  210716C00060000,2021-07-16,"",57.44,4.45682451253482,INTC  210716C00057500,57.5,4.34782608695652,INTC  210716C00062500,62.5,-4,INTC  210716C00065000,65,-7.69230769230769
INTC,C,62.5,INTC  210716C00062500,2021-07-16,INTC  210716C00057500,57.5,8.69565217391304,INTC  210716C00060000,60,4.16666666666667,INTC  210716C00065000,65,-3.84615384615385,INTC  210716C00067500,67.5,-7.40740740740741
INTC,C,65,INTC  210716C00065000,2021-07-16,INTC  210716C00060000,60,8.33333333333333,INTC  210716C00062500,62.5,4,INTC  210716C00067500,67.5,-3.7037037037037,INTC  210716C00070000,70,-7.14285714285714
INTC,C,67.5,INTC  210716C00067500,2021-07-16,INTC  210716C00062500,62.5,8,INTC  210716C00065000,65,3.84615384615385,INTC  210716C00070000,70,-3.57142857142857,INTC  210716C00075000,75,-10
INTC,P,42.5,INTC  210716P00042500,2021-07-16,INTC  210716P00035000,35,21.4285714285714,INTC  210716P00037500,37.5,13.3333333333333,INTC  210716P00045000,45,-5.55555555555556,INTC  210716P00047500,47.5,-10.5263157894737
INTC,P,45,INTC  210716P00045000,2021-07-16,INTC  210716P00037500,37.5,20,INTC  210716P00042500,42.5,5.88235294117647,INTC  210716P00047500,47.5,-5.26315789473684,INTC  210716P00050000,50,-10
INTC,P,47.5,INTC  210716P00047500,2021-07-16,INTC  210716P00042500,42.5,11.7647058823529,INTC  210716P00045000,45,5.55555555555556,INTC  210716P00050000,50,-5,INTC  210716P00052500,52.5,-9.52380952380952
INTC,P,50,INTC  210716P00050000,2021-07-16,INTC  210716P00045000,45,11.1111111111111,INTC  210716P00047500,47.5,5.26315789473684,INTC  210716P00052500,52.5,-4.76190476190476,INTC  210716P00055000,55,-9.09090909090909
INTC,P,52.5,INTC  210716P00052500,2021-07-16,INTC  210716P00047500,47.5,10.5263157894737,INTC  210716P00050000,50,5,INTC  210716P00055000,55,-4.54545454545455,"",57.44,-8.60027855153203
INTC,P,55,INTC  210716P00055000,2021-07-16,INTC  210716P00050000,50,10,INTC  210716P00052500,52.5,4.76190476190476,"",57.44,-4.24791086350975,INTC  210716P00057500,57.5,-4.34782608695652
INTC,P,57.44,"",2021-07-16,INTC  210716P00052500,52.5,9.4095238095238,INTC  210716P00055000,55,4.43636363636363,INTC  210716P00057500,57.5,-0.10434782608696,INTC  210716P00060000,60,-4.26666666666667
INTC,P,57.5,INTC  210716P00057500,2021-07-16,INTC  210716P00055000,55,4.54545454545455,"",57.44,0.104456824512539,INTC  210716P00060000,60,-4.16666666666667,INTC  210716P00062500,62.5,-8
INTC,C,57.44,"",2021-08-20,INTC  210820C00052500,52.5,9.4095238095238,INTC  210820C00055000,55,4.43636363636363,INTC  210820C00057500,57.5,-0.10434782608696,INTC  210820C00060000,60,-4.26666666666667
INTC,C,57.5,INTC  210820C00057500,2021-08-20,INTC  210820C00055000,55,4.54545454545455,"",57.44,0.104456824512539,INTC  210820C00060000,60,-4.16666666666667,INTC  210820C00062500,62.5,-8
INTC,C,60,INTC  210820C00060000,2021-08-20,"",57.44,4.45682451253482,INTC  210820C00057500,57.5,4.34782608695652,INTC  210820C00062500,62.5,-4,INTC  210820C00065000,65,-7.69230769230769
INTC,C,62.5,INTC  210820C00062500,2021-08-20,INTC  210820C00057500,57.5,8.69565217391304,INTC  210820C00060000,60,4.16666666666667,INTC  210820C00065000,65,-3.84615384615385,INTC  210820C00067500,67.5,-7.40740740740741
INTC,C,65,INTC  210820C00065000,2021-08-20,INTC  210820C00060000,60,8.33333333333333,INTC  210820C00062500,62.5,4,INTC  210820C00067500,67.5,-3.7037037037037,INTC  210820C00070000,70,-7.14285714285714
INTC,C,67.5,INTC  210820C00067500,2021-08-20,INTC  210820C00062500,62.5,8,INTC  210820C00065000,65,3.84615384615385,INTC  210820C00070000,70,-3.57142857142857,INTC  210820C00075000,75,-10
INTC,C,70,INTC  210820C00070000,2021-08-20,INTC  210820C00065000,65,7.69230769230769,INTC  210820C00067500,67.5,3.7037037037037,INTC  210820C00075000,75,-6.66666666666667,INTC  210820C00080000,80,-12.5
INTC,P,55,INTC  210820P00055000,2021-08-20,INTC  210820P00042500,42.5,29.4117647058824,INTC  210820P00050000,50,10,"",57.44,-4.24791086350975,INTC  210820P00057500,57.5,-4.34782608695652
INTC,P,57.44,"",2021-08-20,INTC  210820P00050000,50,14.88,INTC  210820P00055000,55,4.43636363636363,INTC  210820P00057500,57.5,-0.10434782608696,INTC  210820P00062500,62.5,-8.096
IQ,C,17.5,IQ    210618C00017500,2021-06-18,"",14.52,20.5234159779614,IQ    210618C00015000,15,16.6666666666667,IQ    210618C00020000,20,-12.5,IQ    210618C00022500,22.5,-22.2222222222222
IQ,C,20,IQ    210618C00020000,2021-06-18,IQ    210618C00015000,15,33.3333333333333,IQ    210618C00017500,17.5,14.2857142857143,IQ    210618C00022500,22.5,-11.1111111111111,IQ    210618C00025000,25,-20
IQ,C,22.5,IQ    210618C00022500,2021-06-18,IQ    210618C00017500,17.5,28.5714285714286,IQ    210618C00020000,20,12.5,IQ    210618C00025000,25,-10,IQ    210618C00027500,27.5,-18.1818181818182
IQ,C,25,IQ    210618C00025000,2021-06-18,IQ    210618C00020000,20,25,IQ    210618C00022500,22.5,11.1111111111111,IQ    210618C00027500,27.5,-9.09090909090909,IQ    210618C00030000,30,-16.6666666666667
IQ,C,27.5,IQ    210618C00027500,2021-06-18,IQ    210618C00022500,22.5,22.2222222222222,IQ    210618C00025000,25,10,IQ    210618C00030000,30,-8.33333333333333,IQ    210618C00032500,32.5,-15.3846153846154
IQ,C,30,IQ    210618C00030000,2021-06-18,IQ    210618C00025000,25,20,IQ    210618C00027500,27.5,9.09090909090909,IQ    210618C00032500,32.5,-7.69230769230769,IQ    210618C00035000,35,-14.2857142857143
IQ,P,12.5,IQ    210618P00012500,2021-06-18,IQ    210618P00005000,5,150,IQ    210618P00010000,10,25,"",14.52,-13.9118457300275,IQ    210618P00015000,15,-16.6666666666667
IQ,P,14.52,"",2021-06-18,IQ    210618P00010000,10,45.2,IQ    210618P00012500,12.5,16.16,IQ    210618P00015000,15,-3.2,IQ    210618P00017500,17.5,-17.0285714285714
IQ,P,15,IQ    210618P00015000,2021-06-18,IQ    210618P00012500,12.5,20,"",14.52,3.30578512396695,IQ    210618P00017500,17.5,-14.2857142857143,IQ    210618P00020000,20,-25
IQ,P,17.5,IQ    210618P00017500,2021-06-18,"",14.52,20.5234159779614,IQ    210618P00015000,15,16.6666666666667,IQ    210618P00020000,20,-12.5,IQ    210618P00022500,22.5,-22.2222222222222
IQ,P,20,IQ    210618P00020000,2021-06-18,IQ    210618P00015000,15,33.3333333333333,IQ    210618P00017500,17.5,14.2857142857143,IQ    210618P00022500,22.5,-11.1111111111111,IQ    210618P00025000,25,-20
IQ,C,17.5,IQ    210716C00017500,2021-07-16,"",14.52,20.5234159779614,IQ    210716C00015000,15,16.6666666666667,IQ    210716C00020000,20,-12.5,IQ    210716C00022500,22.5,-22.2222222222222
IQ,C,20,IQ    210716C00020000,2021-07-16,IQ    210716C00015000,15,33.3333333333333,IQ    210716C00017500,17.5,14.2857142857143,IQ    210716C00022500,22.5,-11.1111111111111,IQ    210716C00025000,25,-20
IRM,C,42.5,IRM   210716C00042500,2021-07-16,IRM   210716C00037500,37.5,13.3333333333333,IRM   210716C00040000,40,6.25,IRM   210716C00045000,45,-5.55555555555556,"",45.66,-6.92071835304425
IWM,C,145,IWM   210618C00145000,2021-06-18,IWM   210618C00135000,135,7.40740740740741,IWM   210618C00140000,140,3.57142857142857,IWM   210618C00150000,150,-3.33333333333333,IWM   210618C00155000,155,-6.45161290322581
IWM,C,150,IWM   210618C00150000,2021-06-18,IWM   210618C00140000,140,7.14285714285714,IWM   210618C00145000,145,3.44827586206897,IWM   210618C00155000,155,-3.2258064516129,IWM   210618C00160000,160,-6.25
IWM,C,155,IWM   210618C00155000,2021-06-18,IWM   210618C00145000,145,6.89655172413793,IWM   210618C00150000,150,3.33333333333333,IWM   210618C00160000,160,-3.125,IWM   210618C00165000,165,-6.06060606060606
IWM,C,160,IWM   210618C00160000,2021-06-18,IWM   210618C00150000,150,6.66666666666667,IWM   210618C00155000,155,3.2258064516129,IWM   210618C00165000,165,-3.03030303030303,IWM   210618C00170000,170,-5.88235294117647
IWM,C,165,IWM   210618C00165000,2021-06-18,IWM   210618C00155000,155,6.45161290322581,IWM   210618C00160000,160,3.125,IWM   210618C00170000,170,-2.94117647058824,IWM   210618C00175000,175,-5.71428571428571
IWM,C,170,IWM   210618C00170000,2021-06-18,IWM   210618C00160000,160,6.25,IWM   210618C00165000,165,3.03030303030303,IWM   210618C00175000,175,-2.85714285714286,IWM   210618C00180000,180,-5.55555555555556
IWM,C,175,IWM   210618C00175000,2021-06-18,IWM   210618C00165000,165,6.06060606060606,IWM   210618C00170000,170,2.94117647058824,IWM   210618C00180000,180,-2.77777777777778,IWM   210618C00185000,185,-5.40540540540541
IWM,C,180,IWM   210618C00180000,2021-06-18,IWM   210618C00170000,170,5.88235294117647,IWM   210618C00175000,175,2.85714285714286,IWM   210618C00185000,185,-2.7027027027027,IWM   210618C00190000,190,-5.26315789473684
IWM,C,185,IWM   210618C00185000,2021-06-18,IWM   210618C00175000,175,5.71428571428571,IWM   210618C00180000,180,2.77777777777778,IWM   210618C00190000,190,-2.63157894736842,IWM   210618C00200000,200,-7.5
IWM,C,190,IWM   210618C00190000,2021-06-18,IWM   210618C00180000,180,5.55555555555556,IWM   210618C00185000,185,2.7027027027027,IWM   210618C00200000,200,-5,IWM   210618C00210000,210,-9.52380952380952
IWM,C,200,IWM   210618C00200000,2021-06-18,IWM   210618C00185000,185,8.10810810810811,IWM   210618C00190000,190,5.26315789473684,IWM   210618C00210000,210,-4.76190476190476,IWM   210618C00215000,215,-6.97674418604651
IWM,C,210,IWM   210618C00210000,2021-06-18,IWM   210618C00190000,190,10.5263157894737,IWM   210618C00200000,200,5,IWM   210618C00215000,215,-2.32558139534884,IWM   210618C00220000,220,-4.54545454545455
IWM,C,215,IWM   210618C00215000,2021-06-18,IWM   210618C00200000,200,7.5,IWM   210618C00210000,210,2.38095238095238,IWM   210618C00220000,220,-2.27272727272727,IWM   210618C00225000,225,-4.44444444444444
IWM,C,220,IWM   210618C00220000,2021-06-18,IWM   210618C00210000,210,4.76190476190476,IWM   210618C00215000,215,2.32558139534884,IWM   210618C00225000,225,-2.22222222222222,"",227.59,-3.33494441759304
IWM,C,225,IWM   210618C00225000,2021-06-18,IWM   210618C00215000,215,4.65116279069768,IWM   210618C00220000,220,2.27272727272727,"",227.59,-1.1380113361747,IWM   210618C00230000,230,-2.17391304347826
IWM,C,227.59,"",2021-06-18,IWM   210618C00220000,220,3.45,IWM   210618C00225000,225,1.15111111111111,IWM   210618C00230000,230,-1.04782608695652,IWM   210618C00235000,235,-3.1531914893617
IWM,C,230,IWM   210618C00230000,2021-06-18,IWM   210618C00225000,225,2.22222222222222,"",227.59,1.05892174524364,IWM   210618C00235000,235,-2.12765957446809,IWM   210618C00240000,240,-4.16666666666667
IWM,C,235,IWM   210618C00235000,2021-06-18,"",227.59,3.25585482666198,IWM   210618C00230000,230,2.17391304347826,IWM   210618C00240000,240,-2.08333333333333,IWM   210618C00245000,245,-4.08163265306122
IWM,C,240,IWM   210618C00240000,2021-06-18,IWM   210618C00230000,230,4.34782608695652,IWM   210618C00235000,235,2.12765957446809,IWM   210618C00245000,245,-2.04081632653061,IWM   210618C00250000,250,-4
IWM,C,245,IWM   210618C00245000,2021-06-18,IWM   210618C00235000,235,4.25531914893617,IWM   210618C00240000,240,2.08333333333333,IWM   210618C00250000,250,-2,IWM   210618C00260000,260,-5.76923076923077
IWM,C,250,IWM   210618C00250000,2021-06-18,IWM   210618C00240000,240,4.16666666666667,IWM   210618C00245000,245,2.04081632653061,IWM   210618C00260000,260,-3.84615384615385,IWM   210618C00265000,265,-5.66037735849057
IWM,C,260,IWM   210618C00260000,2021-06-18,IWM   210618C00245000,245,6.12244897959184,IWM   210618C00250000,250,4,IWM   210618C00265000,265,-1.88679245283019,IWM   210618C00270000,270,-3.7037037037037
IWM,C,265,IWM   210618C00265000,2021-06-18,IWM   210618C00250000,250,6,IWM   210618C00260000,260,1.92307692307692,IWM   210618C00270000,270,-1.85185185185185,IWM   210618C00275000,275,-3.63636363636364
IWM,P,70,IWM   210618P00070000,2021-06-18,IWM   210618P00055000,55,27.2727272727273,IWM   210618P00060000,60,16.6666666666667,IWM   210618P00075000,75,-6.66666666666667,IWM   210618P00085000,85,-17.6470588235294
IWM,P,75,IWM   210618P00075000,2021-06-18,IWM   210618P00060000,60,25,IWM   210618P00070000,70,7.14285714285714,IWM   210618P00085000,85,-11.7647058823529,IWM   210618P00090000,90,-16.6666666666667
IWM,P,85,IWM   210618P00085000,2021-06-18,IWM   210618P00070000,70,21.4285714285714,IWM   210618P00075000,75,13.3333333333333,IWM   210618P00090000,90,-5.55555555555556,IWM   210618P00100000,100,-15
IWM,P,90,IWM   210618P00090000,2021-06-18,IWM   210618P00075000,75,20,IWM   210618P00085000,85,5.88235294117647,IWM   210618P00100000,100,-10,IWM   210618P00105000,105,-14.2857142857143
IWM,P,100,IWM   210618P00100000,2021-06-18,IWM   210618P00085000,85,17.6470588235294,IWM   210618P00090000,90,11.1111111111111,IWM   210618P00105000,105,-4.76190476190476,IWM   210618P00110000,110,-9.09090909090909
IWM,P,105,IWM   210618P00105000,2021-06-18,IWM   210618P00090000,90,16.6666666666667,IWM   210618P00100000,100,5,IWM   210618P00110000,110,-4.54545454545455,IWM   210618P00115000,115,-8.69565217391304
IWM,P,110,IWM   210618P00110000,2021-06-18,IWM   210618P00100000,100,10,IWM   210618P00105000,105,4.76190476190476,IWM   210618P00115000,115,-4.34782608695652,IWM   210618P00120000,120,-8.33333333333333
IWM,P,115,IWM   210618P00115000,2021-06-18,IWM   210618P00105000,105,9.52380952380952,IWM   210618P00110000,110,4.54545454545455,IWM   210618P00120000,120,-4.16666666666667,IWM   210618P00125000,125,-8
IWM,P,120,IWM   210618P00120000,2021-06-18,IWM   210618P00110000,110,9.09090909090909,IWM   210618P00115000,115,4.34782608695652,IWM   210618P00125000,125,-4,IWM   210618P00130000,130,-7.69230769230769
IWM,P,125,IWM   210618P00125000,2021-06-18,IWM   210618P00115000,115,8.69565217391304,IWM   210618P00120000,120,4.16666666666667,IWM   210618P00130000,130,-3.84615384615385,IWM   210618P00135000,135,-7.40740740740741
IWM,P,130,IWM   210618P00130000,2021-06-18,IWM   210618P00120000,120,8.33333333333333,IWM   210618P00125000,125,4,IWM   210618P00135000,135,-3.7037037037037,IWM   210618P00140000,140,-7.14285714285714
IWM,P,135,IWM   210618P00135000,2021-06-18,IWM   210618P00125000,125,8,IWM   210618P00130000,130,3.84615384615385,IWM   210618P00140000,140,-3.57142857142857,IWM   210618P00145000,145,-6.89655172413793
IWM,P,140,IWM   210618P00140000,2021-06-18,IWM   210618P00130000,130,7.69230769230769,IWM   210618P00135000,135,3.7037037037037,IWM   210618P00145000,145,-3.44827586206897,IWM   210618P00150000,150,-6.66666666666667
IWM,P,145,IWM   210618P00145000,2021-06-18,IWM   210618P00135000,135,7.40740740740741,IWM   210618P00140000,140,3.57142857142857,IWM   210618P00150000,150,-3.33333333333333,IWM   210618P00155000,155,-6.45161290322581
IWM,P,150,IWM   210618P00150000,2021-06-18,IWM   210618P00140000,140,7.14285714285714,IWM   210618P00145000,145,3.44827586206897,IWM   210618P00155000,155,-3.2258064516129,IWM   210618P00160000,160,-6.25
IWM,P,155,IWM   210618P00155000,2021-06-18,IWM   210618P00145000,145,6.89655172413793,IWM   210618P00150000,150,3.33333333333333,IWM   210618P00160000,160,-3.125,IWM   210618P00165000,165,-6.06060606060606
IWM,P,160,IWM   210618P00160000,2021-06-18,IWM   210618P00150000,150,6.66666666666667,IWM   210618P00155000,155,3.2258064516129,IWM   210618P00165000,165,-3.03030303030303,IWM   210618P00170000,170,-5.88235294117647
IWM,P,165,IWM   210618P00165000,2021-06-18,IWM   210618P00155000,155,6.45161290322581,IWM   210618P00160000,160,3.125,IWM   210618P00170000,170,-2.94117647058824,IWM   210618P00175000,175,-5.71428571428571
IWM,P,170,IWM   210618P00170000,2021-06-18,IWM   210618P00160000,160,6.25,IWM   210618P00165000,165,3.03030303030303,IWM   210618P00175000,175,-2.85714285714286,IWM   210618P00180000,180,-5.55555555555556
IWM,P,175,IWM   210618P00175000,2021-06-18,IWM   210618P00165000,165,6.06060606060606,IWM   210618P00170000,170,2.94117647058824,IWM   210618P00180000,180,-2.77777777777778,IWM   210618P00185000,185,-5.40540540540541
IWM,P,180,IWM   210618P00180000,2021-06-18,IWM   210618P00170000,170,5.88235294117647,IWM   210618P00175000,175,2.85714285714286,IWM   210618P00185000,185,-2.7027027027027,IWM   210618P00190000,190,-5.26315789473684
IWM,P,185,IWM   210618P00185000,2021-06-18,IWM   210618P00175000,175,5.71428571428571,IWM   210618P00180000,180,2.77777777777778,IWM   210618P00190000,190,-2.63157894736842,IWM   210618P00195000,195,-5.12820512820513
IWM,P,190,IWM   210618P00190000,2021-06-18,IWM   210618P00180000,180,5.55555555555556,IWM   210618P00185000,185,2.7027027027027,IWM   210618P00195000,195,-2.56410256410256,IWM   210618P00200000,200,-5
IWM,P,195,IWM   210618P00195000,2021-06-18,IWM   210618P00185000,185,5.40540540540541,IWM   210618P00190000,190,2.63157894736842,IWM   210618P00200000,200,-2.5,IWM   210618P00205000,205,-4.87804878048781
IWM,P,200,IWM   210618P00200000,2021-06-18,IWM   210618P00190000,190,5.26315789473684,IWM   210618P00195000,195,2.56410256410256,IWM   210618P00205000,205,-2.4390243902439,IWM   210618P00210000,210,-4.76190476190476
IWM,P,205,IWM   210618P00205000,2021-06-18,IWM   210618P00195000,195,5.12820512820513,IWM   210618P00200000,200,2.5,IWM   210618P00210000,210,-2.38095238095238,IWM   210618P00215000,215,-4.65116279069768
IWM,P,210,IWM   210618P00210000,2021-06-18,IWM   210618P00200000,200,5,IWM   210618P00205000,205,2.4390243902439,IWM   210618P00215000,215,-2.32558139534884,IWM   210618P00220000,220,-4.54545454545455
IWM,P,215,IWM   210618P00215000,2021-06-18,IWM   210618P00205000,205,4.87804878048781,IWM   210618P00210000,210,2.38095238095238,IWM   210618P00220000,220,-2.27272727272727,IWM   210618P00225000,225,-4.44444444444444
IWM,P,220,IWM   210618P00220000,2021-06-18,IWM   210618P00210000,210,4.76190476190476,IWM   210618P00215000,215,2.32558139534884,IWM   210618P00225000,225,-2.22222222222222,"",227.59,-3.33494441759304
IWM,P,225,IWM   210618P00225000,2021-06-18,IWM   210618P00215000,215,4.65116279069768,IWM   210618P00220000,220,2.27272727272727,"",227.59,-1.1380113361747,IWM   210618P00230000,230,-2.17391304347826
IWM,P,227.59,"",2021-06-18,IWM   210618P00220000,220,3.45,IWM   210618P00225000,225,1.15111111111111,IWM   210618P00230000,230,-1.04782608695652,IWM   210618P00235000,235,-3.1531914893617
IWM,P,230,IWM   210618P00230000,2021-06-18,IWM   210618P00225000,225,2.22222222222222,"",227.59,1.05892174524364,IWM   210618P00235000,235,-2.12765957446809,IWM   210618P00240000,240,-4.16666666666667
IWM,P,235,IWM   210618P00235000,2021-06-18,"",227.59,3.25585482666198,IWM   210618P00230000,230,2.17391304347826,IWM   210618P00240000,240,-2.08333333333333,IWM   210618P00250000,250,-6
IWM,C,227.59,"",2021-07-16,IWM   210716C00220000,220,3.45,IWM   210716C00225000,225,1.15111111111111,IWM   210716C00230000,230,-1.04782608695652,IWM   210716C00235000,235,-3.1531914893617
IWM,C,230,IWM   210716C00230000,2021-07-16,IWM   210716C00225000,225,2.22222222222222,"",227.59,1.05892174524364,IWM   210716C00235000,235,-2.12765957446809,IWM   210716C00240000,240,-4.16666666666667
IWM,C,235,IWM   210716C00235000,2021-07-16,"",227.59,3.25585482666198,IWM   210716C00230000,230,2.17391304347826,IWM   210716C00240000,240,-2.08333333333333,IWM   210716C00245000,245,-4.08163265306122
IWM,C,240,IWM   210716C00240000,2021-07-16,IWM   210716C00230000,230,4.34782608695652,IWM   210716C00235000,235,2.12765957446809,IWM   210716C00245000,245,-2.04081632653061,IWM   210716C00250000,250,-4
IWM,P,190,IWM   210716P00190000,2021-07-16,IWM   210716P00115000,115,65.2173913043478,IWM   210716P00185000,185,2.7027027027027,IWM   210716P00195000,195,-2.56410256410256,IWM   210716P00200000,200,-5
IWM,P,195,IWM   210716P00195000,2021-07-16,IWM   210716P00185000,185,5.40540540540541,IWM   210716P00190000,190,2.63157894736842,IWM   210716P00200000,200,-2.5,IWM   210716P00205000,205,-4.87804878048781
IWM,P,200,IWM   210716P00200000,2021-07-16,IWM   210716P00190000,190,5.26315789473684,IWM   210716P00195000,195,2.56410256410256,IWM   210716P00205000,205,-2.4390243902439,IWM   210716P00210000,210,-4.76190476190476
IWM,P,205,IWM   210716P00205000,2021-07-16,IWM   210716P00195000,195,5.12820512820513,IWM   210716P00200000,200,2.5,IWM   210716P00210000,210,-2.38095238095238,IWM   210716P00215000,215,-4.65116279069768
IWM,P,210,IWM   210716P00210000,2021-07-16,IWM   210716P00200000,200,5,IWM   210716P00205000,205,2.4390243902439,IWM   210716P00215000,215,-2.32558139534884,IWM   210716P00220000,220,-4.54545454545455
IWM,P,215,IWM   210716P00215000,2021-07-16,IWM   210716P00205000,205,4.87804878048781,IWM   210716P00210000,210,2.38095238095238,IWM   210716P00220000,220,-2.27272727272727,IWM   210716P00225000,225,-4.44444444444444
IWM,P,220,IWM   210716P00220000,2021-07-16,IWM   210716P00210000,210,4.76190476190476,IWM   210716P00215000,215,2.32558139534884,IWM   210716P00225000,225,-2.22222222222222,"",227.59,-3.33494441759304
IWM,P,225,IWM   210716P00225000,2021-07-16,IWM   210716P00215000,215,4.65116279069768,IWM   210716P00220000,220,2.27272727272727,"",227.59,-1.1380113361747,IWM   210716P00250000,250,-10
IWM,C,230,IWM   210820C00230000,2021-08-20,IWM   210820C00225000,225,2.22222222222222,"",227.59,1.05892174524364,IWM   210820C00240000,240,-4.16666666666667,IWM   210820C00270000,270,-14.8148148148148
IWM,C,240,IWM   210820C00240000,2021-08-20,"",227.59,5.45278790808032,IWM   210820C00230000,230,4.34782608695652,IWM   210820C00270000,270,-11.1111111111111,IWM   210820C00300000,300,-20
IWM,C,270,IWM   210820C00270000,2021-08-20,IWM   210820C00230000,230,17.3913043478261,IWM   210820C00240000,240,12.5,IWM   210820C00300000,300,-10,IWM   210820C00305000,305,-11.4754098360656
